tweet_id,username,name,profile_picture,replies,retweets,likes,is_retweet,posted_time,content,hashtags,mentions,images,videos,tweet_url,link
1631375091287363585,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,2,0,6,False,2023-03-02T19:25:05+00:00,Protections against Kremlin-sponsored troll farms have been in place on FB for about 6 years.,[],[],[],[],https://twitter.com/ylecun/status/1631375091287363585,
1631374495859744768,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,52,172,1622,False,2023-03-02T19:22:43+00:00,"Funny exchange after a public lecture:
Lady: I'm using ChatGPT to produce horoscopes.
Me: perfect application for a writing assistant that makes stuff up.
Lady: hahaha, I agree!",[],[],[],[],https://twitter.com/ylecun/status/1631374495859744768,
1631070863838568453,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,5,2,64,False,2023-03-01T23:16:12+00:00,"I drink one glass of good (i.e. French) wine with dinner.
Occasionally more than one.
One Cognac, Armagnac, or Whisky per week.",[],[],[],[],https://twitter.com/ylecun/status/1631070863838568453,
1630935823632965634,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,2,2,72,False,2023-03-01T14:19:36+00:00,"The existence of these ""highly successful AI groups"" is precisely what makes the creation of this new product group possible.
They are involved in it.",[],[],[],[],https://twitter.com/ylecun/status/1630935823632965634,
1630681387148910593,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,2,0,3,False,2023-02-28T21:28:33+00:00,"It's the other way around: tech companies are attracted by places with high concentration of talents.
Talents are produced by top educational and research institutions.
Then the ecosystem feeds on itself.",[],[],[],[],https://twitter.com/ylecun/status/1630681387148910593,
1630680411117584384,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,34,59,525,False,2023-02-28T21:24:41+00:00,Discussion between colleagues == bidirectional human prompt engineering.,[],[],[],[],https://twitter.com/ylecun/status/1630680411117584384,
1630615708638887944,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,1,0,16,False,2023-02-28T17:07:34+00:00,Lack of understanding of the world by the LLM.,[],[],[],[],https://twitter.com/ylecun/status/1630615708638887944,
1630615159025680393,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,0,0,1,False,2023-02-28T17:05:23+00:00,Clearly.,[],[],[],[],https://twitter.com/ylecun/status/1630615159025680393,
1630615094944997376,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,1,0,24,False,2023-02-28T17:05:08+00:00,"Human Feedback will certainly improve the reliability on common questions.
But the distribution of questions has a very, very long tail.
So HF alone will mitigate but not fix the problems.",[],[],[],[],https://twitter.com/ylecun/status/1630615094944997376,
1630611290329686016,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,35,50,347,True,2023-02-28T16:50:01+00:00,"Yes, the need for prompt engineering is a sign of lack of understanding.
No, scaling alone will not fix that.",[],[],[],[],https://twitter.com/ylecun/status/1630611290329686016,
1630610243636936706,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,2,0,19,False,2023-02-28T16:45:52+00:00,"Meta has a thing like that in-house called Rosetta.
I think it's not open source because it's used for content moderation and openness facilitates circumvention.",[],[],[],[],https://twitter.com/ylecun/status/1630610243636936706,https://t.co/cJKMhOdye0
1630202129276346369,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,7,23,143,True,2023-02-27T13:44:09+00:00,"Entities that throw our deepest thoughts back at us: a common theme in fiction, from Shakespeare's The Tempest, to the 1950's space opera Forbidden Planet, Tarkovsky's 1972 film Solaris, and several others after that.",[],[],[],[],https://twitter.com/ylecun/status/1630202129276346369,
1630201589888876547,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,3,5,29,False,2023-02-27T13:42:01+00:00,"Entities that throw our deepest thoughts back at us: a common theme in fiction, from Shakespeare's The Tempest, to the 1950's space opera Forbidden Planet, and Tarkovsky's 1972 film Solaris.",[],[],[],[],https://twitter.com/ylecun/status/1630201589888876547,
1629890343125540864,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,1,0,7,False,2023-02-26T17:05:14+00:00,"@lxbrun
 former FAIR-Paris engineering director and cofounder of Nabla.",[],['lxbrun'],[],[],https://twitter.com/ylecun/status/1629890343125540864,
1629889830468431874,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,1,0,1,False,2023-02-26T17:03:12+00:00,"I don't know who this Yann LeCunn is, but perhaps he and Gary Marcus got married since the last time the ChatGPT training set was collected.",[],[],[],[],https://twitter.com/ylecun/status/1629889830468431874,
1629865145999536128,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,1,0,1,False,2023-02-26T15:25:06+00:00,"Open-sourcing is very much Meta's DNA.
But there are few things that large companies care more about than bad press and attack on their reputation.",[],[],[],[],https://twitter.com/ylecun/status/1629865145999536128,
1629864655114891264,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,0,0,4,False,2023-02-26T15:23:09+00:00,"I know, I know.
But one shouldn't waste a bad joke by letting it stand without responding with a teaching moment.",[],[],[],[],https://twitter.com/ylecun/status/1629864655114891264,
1629862586064748544,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,6,1,74,False,2023-02-26T15:14:56+00:00,"Well, actually, in most countries at the time, books could not be published without the king's approval.
So there was a form of RLHF: Royal Legislative Human Feedback.",[],[],[],[],https://twitter.com/ylecun/status/1629862586064748544,
1629861373801910272,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,1,0,17,False,2023-02-26T15:10:07+00:00,"Haha!
We already knew you were on ChatGPT for its fantastic reasoning abilities.",[],[],[],[],https://twitter.com/ylecun/status/1629861373801910272,
1629847820067823620,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,1,3,44,False,2023-02-26T14:16:16+00:00,"FAIR-Paris has brought French scientists from the US back to Paris, such as 
@AntoineBordes
 , 
@armandjoulin
 , 
@syhw
 , 
@EXGRV
 and others.
It also attracted scientists from all over Europe to Paris, and gave the opportunity to many young French scientists to stay in France.",[],"['AntoineBordes', 'armandjoulin', 'syhw', 'EXGRV']",[],[],https://twitter.com/ylecun/status/1629847820067823620,
1629845738170597376,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,9,12,96,False,2023-02-26T14:07:59+00:00,"- A number of them went through École Polytechnique and ENS, but not all.
- A big chunk went through the MVA (Master Vision Apprentissage at ENS Cachan).
- And a bunch of them did are (or are still doing) their PhD as resident students at FAIR-Paris under the CIFRE system.",[],[],[],[],https://twitter.com/ylecun/status/1629845738170597376,
1629843577139351552,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,2,0,15,False,2023-02-26T13:59:24+00:00,"No GPUs in 1988.
We ran our OCR demos on DSP cards.
And we eventually bought a large parallel machine from Intel (i860 based IIRC). But the software sucked and it became an expensive doorstop.",[],[],[],[],https://twitter.com/ylecun/status/1629843577139351552,
1629842461211205632,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,15,30,392,True,2023-02-26T13:54:58+00:00,Almost all the members of the LLaMA team are located at FAIR-Paris.,[],[],[],[],https://twitter.com/ylecun/status/1629842461211205632,
1629839621629571073,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,5,3,62,False,2023-02-26T13:43:41+00:00,"Indeed.
But then again, if people had not listened so much to the critics of nuclear energy in the 1970s, we may not have as much of a climate change problem to deal with.",[],[],[],[],https://twitter.com/ylecun/status/1629839621629571073,
1629666236383502336,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,11,10,258,False,2023-02-26T02:14:43+00:00,"When I asked my boss what the story was, he said:
""At Bell Labs, you don't get famous by saving money!""",[],[],[],[],https://twitter.com/ylecun/status/1629666236383502336,
1629665796145180672,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,8,13,402,True,2023-02-26T02:12:58+00:00,"During my postdoc at U of Toronto in 87/88 the CS dept received a new Sun4 shared by students and faculty.
Before I moved to Bell Labs, my future boss asked me what computer I wanted. I said ""the Sun-4 is great""
When I arrived, I had a Sun4 JUST FOR ME!
LeNet was trained on it.",[],[],['https://pbs.twimg.com/media/FpxMG-ZaIAATWES?format=jpg&name=medium'],[],https://twitter.com/ylecun/status/1629665796145180672,
1629573558102835200,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,48,35,263,False,2023-02-25T20:06:26+00:00,"Because last time we made an LLM available to everyone (Galactica, designed to help scientists write scientific papers), people threw vitriol at our face and told us this was going to destroy the fabric of society.",[],[],[],[],https://twitter.com/ylecun/status/1629573558102835200,
1629563888864821249,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,1,0,5,False,2023-02-25T19:28:01+00:00,"Ian GoodDawg invented the G Adversarial Note, but MC S claims he invented all A-G Adversarial Chords in 1991.",[],[],[],[],https://twitter.com/ylecun/status/1629563888864821249,
1629561606240628740,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,0,0,3,False,2023-02-25T19:18:57+00:00,It would never get through peer review.,[],[],[],[],https://twitter.com/ylecun/status/1629561606240628740,
1629488660071448578,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,5,6,42,False,2023-02-25T14:29:05+00:00,"As I have said numerous times over the last few months, hallucinations are an inevitable property of auto-regressive LLMs.
That's not a major problem if you use them as writing aids or for entertainment purposes.
Making them factual and controllable will require a major redesign.",[],[],[],[],https://twitter.com/ylecun/status/1629488660071448578,
1629485640025796616,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,1,0,14,False,2023-02-25T14:17:05+00:00,The 13B model runs on a single high-end GPU.,[],[],[],[],https://twitter.com/ylecun/status/1629485640025796616,
1629485431975714819,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,0,0,1,False,2023-02-25T14:16:16+00:00,The 13B model can run on a single high-end GPU.,[],[],[],[],https://twitter.com/ylecun/status/1629485431975714819,
1629467508720779265,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,31,33,234,True,2023-02-25T13:05:02+00:00,"- People will learn to better trace the provenance & assess the reliability of what they see & hear, most likely with the help of new technology.
- Current auto-regressive LLMs are famously uncontrollable, but new AI systems will be controllable, factual & non toxic when desired.",[],[],[],[],https://twitter.com/ylecun/status/1629467508720779265,
1629467448226324480,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,23,19,125,False,2023-02-25T13:04:48+00:00,"- People will learn to better trace the provenance & assess the reliability of what they see & hear, most likely with the help of new technology.
- Current auto-regressive LLMs are famously uncontrollable, but new AI systems will be controllable, factual & non toxic when desired.",[],[],[],[],https://twitter.com/ylecun/status/1629467448226324480,
1629463972578459648,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,6,7,104,True,2023-02-25T12:50:59+00:00,Applies to all domains.,[],[],[],[],https://twitter.com/ylecun/status/1629463972578459648,
1629243179068268548,ylecun,Yann LeCun,https://pbs.twimg.com/profile_images/1483577865056702469/rWA-3_T7_x96.jpg,63,78,725,False,2023-02-24T22:13:38+00:00,"Generated by LLaMA.
(prompt in bold).

See appendix of the LLaMA paper: https://research.facebook.com/file/1574548786327032/LLaMA--Open-and-Efficient-Foundation-Language-Models.pdf…",[],[],['https://pbs.twimg.com/media/Fpw7s4jX0AU1l4O?format=jpg&name=medium'],[],https://twitter.com/ylecun/status/1629243179068268548,
